Symbol,Name,Last,Change,%Chg,Open,High,Low,Volume,Time
DHR,"Danaher Corp",223.17,0.23999999999998,+0.11%,223.46,224.92,221.21,609452,"12:52 ET"
DIS,"Walt Disney Company",174.85,4.4,+2.58%,172.96,174.96,170.88,3791276,"12:52 ET"
DISCA,"Discovery Comm A",28.25,1.04,+3.82%,27.4,28.28,27.32,1510419,"12:52 ET"
DISCK,"Discovery Comm Inc",24.79,0.93,+3.90%,23.97,24.81,23.88,714660,"12:52 ET"
DISH,"Dish Network Corp",30.55,1.67,+5.78%,28.98,30.78,28.82,2774459,"12:52 ET"
DKS,"Dick's Sporting Goods Inc",55.7,0.33000000000001,+0.60%,55.76,56.62,55.38,3237067,"12:49 ET"
DLB,"Dolby Laboratories",94.83,2.1,+2.26%,93,94.84,92.94,114923,"12:46 ET"
DLR,"Digital Realty Trust",138.16,-0.38,-0.27%,139.23,139.92,138.13,623331,"12:51 ET"
DLTR,"Dollar Tree Inc",108.06,-0.92,-0.84%,109.43,109.43,107.52,591977,"12:51 ET"
DNB,"Dun & Bradstreet Holdings Inc",26.98,0.02,+0.07%,26.91,27.08,26.77,113852,"12:51 ET"
DOCU,"Docusign Inc",245.65,-5.95,-2.36%,252,253,242.61,1073848,"12:52 ET"
DOV,"Dover Corp",124.4,0.96000000000001,+0.78%,124.26,125.36,123.73,229233,"12:51 ET"
DOW,"Dow Inc",55.06,0.39,+0.71%,55.02,55.76,54.67,1065297,"12:52 ET"
DOX,"Amdocs Ltd Ord",69.58,0.42,+0.61%,69.43,69.67,68.62,153834,"12:46 ET"
DPZ,"Domino's Pizza Inc",401.43,2.71,+0.68%,398,402.5,396.2,195339,"12:52 ET"
DRE,"Duke Realty Corp",39.18,-0.23,-0.58%,39.5,39.74,39.11,434550,"12:51 ET"
DRI,"Darden Restaurants",120.19,0.55,+0.46%,118.86,121.27,118.5,545357,"12:51 ET"
DT,"Dynatrace Inc",44.32,-0.19,-0.43%,44.7,44.81,43.59,479775,"12:51 ET"
DTE,"Dte Energy Company",119.81,0.89,+0.75%,119.87,121,119.48,273427,"12:51 ET"
DUK,"Duke Energy Corp",89.68,0.15000000000001,+0.17%,89.98,90.68,89.44,651602,"12:51 ET"
DVA,"Davita Healthcare Partners Inc",115.62,0.44,+0.38%,115.86,115.86,114.92,132522,"12:47 ET"
DVN,"Devon Energy Corp",15.65,0.82,+5.53%,15.2,15.92,14.93,2989316,"12:51 ET"
DXC,"Dxc Technology Company",23,0.31,+1.37%,22.9,23.43,22.76,1165169,"12:51 ET"
DXCM,Dexcom,359.98,5.75,+1.62%,357.17,364.99,356.03,332103,"12:50 ET"
EA,"Electronic Arts Inc",141.68,2.25,+1.61%,139.52,141.92,138.63,809272,"12:52 ET"
EAF,"Graftech International Ltd",8.83,0.23,+2.67%,8.67,8.92,8.67,641645,"12:52 ET"
EBAY,"Ebay Inc",51.75,0.13,+0.25%,52,52,51.28,2291387,"12:52 ET"
ECL,"Ecolab Inc",215.61,0.40000000000001,+0.19%,216.69,219.21,215.5,159933,"12:51 ET"
ED,"Consolidated Edison Company of New York",70.67,1.02,+1.46%,70.01,71.24,70.01,964389,"12:51 ET"
EEFT,"Euronet Worldwide",139.79,2.08,+1.51%,138.25,140.75,137.7,63205,"12:50 ET"
EFX,"Equifax Inc",193.57,-0.46000000000001,-0.24%,194.17,194.8,192.75,83210,"12:50 ET"
EHC,"Encompass Health Corp",83.4,1.04,+1.26%,82.88,83.48,82.71,77086,"12:50 ET"
EIX,"Edison International",61.68,0.36,+0.59%,61.67,62.12,61.38,247606,"12:50 ET"
EL,"Estee Lauder Companies",261.04,3.58,+1.39%,258.58,261.79,256.94,251564,"12:51 ET"
ELAN,"Elanco Animal Health Inc",30.42,0.21,+0.70%,30.26,30.51,30.1,622929,"12:52 ET"
ELS,"Equity Lifestyle Properties",61.19,-0.29,-0.47%,61.65,62.03,61.16,166698,"12:43 ET"
EMN,"Eastman Chemical Company",100.86,-0.11,-0.11%,101.62,102.54,100.83,164027,"12:51 ET"
EMR,"Emerson Electric Company",79.85,0.52,+0.66%,79.99,80.43,79.32,749280,"12:51 ET"
ENPH,"Enphase Energy Inc",178.9,1.63,+0.92%,181.4,184.08,174.21,1523294,"12:51 ET"
ENR,"Energizer Holdings Inc",43.41,0.51,+1.19%,43.28,43.74,42.95,117297,"12:35 ET"
ENTG,"Entegris Inc",96.27,-1.33,-1.36%,97.99,98.57,96.12,163348,"12:50 ET"
EOG,"Eog Resources",50.02,1.17,+2.40%,49.45,50.91,49.28,1650594,"12:52 ET"
EPAM,"Epam Systems Inc",355.19,-0.26999999999998,-0.08%,355,358.94,351.7,71538,"12:50 ET"
EPR,"Entertainment Properties Trust",31.68,0.79,+2.56%,31.12,32.1,30.51,300581,"12:50 ET"
EQC,"Equity Commonwealth",26.47,0.059999999999999,+0.23%,26.35,26.72,26.31,421795,"12:52 ET"
EQH,"Axa Equitable Holdings Inc",25.45,0.61,+2.46%,25.11,25.62,25.11,520388,"12:49 ET"
EQIX,"Equinix Inc",714.42,0.9799999999999,+0.14%,714.92,719.24,710.2,97363,"12:51 ET"
EQR,"Equity Residential",57.72,-0.13,-0.22%,58,58.78,57.59,301607,"12:50 ET"
EQT,"Eqt Corp",13.85,0.57,+4.29%,13.18,14.16,13.18,3228622,"12:51 ET"
ERIE,"Erie Indemnity Company",250.54,0.5,+0.20%,251.96,256.77,247.77,54006,"12:49 ET"
ES,"Eversource Energy",83.75,0.18000000000001,+0.22%,84.17,84.4,83.45,338547,"12:50 ET"
ESI,"Element Solutions Inc",17.99,0.11,+0.62%,18.05,18.24,17.91,1178746,"12:50 ET"
ESRT,"Empire State Realty Trust Inc",9.48,0.12,+1.28%,9.48,9.6,9.4,335229,"12:51 ET"
ESS,"Essex Property Trust",233.59,-1.14,-0.49%,236.51,237.89,233.38,62643,"12:49 ET"
ESTC,"Elastic N.V.",158.43,-0.65000000000001,-0.41%,159,159.95,154.03,217717,"12:51 ET"
ETN,"Eaton Corp",117.42,0.81,+0.69%,117.51,118.66,117.01,431760,"12:49 ET"
ETR,"Entergy Corp",96.18,0.17,+0.18%,96.6,97.36,95.97,386314,"12:52 ET"
ETRN,"Equitrans Midstream Corp",8.1,0.06,+0.75%,8.1,8.24,8.04,1720284,"12:52 ET"
ETSY,"Etsy Inc",190.98,-6.4,-3.24%,196.9,198.19,190.28,978301,"12:51 ET"
EV,"Eaton Vance Corp",68.05,1.24,+1.86%,67.12,68.08,66.64,283524,"12:52 ET"
EVBG,"Everbridge Inc",153.875,-0.745,-0.48%,154.5,154.54,148.47,177926,"12:47 ET"
EVR,"Evercore Partners Inc",110.36,2.26,+2.09%,108.97,111.56,108.97,83911,"12:49 ET"
EVRG,"Evergy Inc",53.39,0.74,+1.41%,52.98,53.55,52.82,1086497,"12:52 ET"
EW,"Edwards Lifesciences Corp",89.36,1.36,+1.55%,88.5,90,88.5,656409,"12:50 ET"
EWBC,"East West Bancorp",50.83,1.91,+3.90%,49.28,50.89,49.23,382439,"12:51 ET"
EXAS,"Exact Sciences Cor",142.11,-0.0099999999999909,-0.01%,143.02,144,140.16,514044,"12:52 ET"
EXC,"Exelon Corp",42,0.24,+0.57%,41.93,42.43,41.77,1056679,"12:50 ET"
EXEL,"Exelixis Inc",20.3,0.21,+1.05%,20.01,20.33,19.81,409945,"12:44 ET"
EXP,"Eagle Materials Inc",99.13,0.28999999999999,+0.29%,98.82,99.7,97.9,117625,"12:45 ET"
EXPD,"Expeditors Intl",94.97,0.27,+0.29%,95.13,95.64,94.01,194452,"12:52 ET"
EXPE,"Expedia Group Inc",127.31,4.16,+3.38%,123.99,128.13,123.15,671100,"12:50 ET"
EXR,"Extra Space Storage Inc",114.13,-1.06,-0.92%,115.7,115.7,113.48,185449,"12:49 ET"
F,"Ford Motor Company",8.985,0.195,+2.22%,8.82,8.99,8.79,23663291,"12:50 ET"
FAF,"First American Corp",51.99,0.12,+0.23%,51.94,52.79,51.54,174353,"12:52 ET"
FANG,"Diamondback Energy",47.54,3.49,+7.92%,44.88,48.34,44.62,2322692,"12:52 ET"
FAST,"Fastenal Company",49.19,-0.28,-0.57%,49.78,49.79,48.9,389571,"12:52 ET"
FB,"Facebook Inc",270.52,3.43,+1.28%,266.89,271.14,266.23,6939173,"12:51 ET"
FBHS,"Fortune Brands Home & Security",87.73,-0.049999999999997,-0.06%,87.86,88.22,86.34,187995,"12:50 ET"
FCN,"Fti Consulting",110.54,-0.27,-0.24%,110.99,111.42,110.36,85832,"12:51 ET"
FCNCA,"First Citizens Bancs",590.89,18.17,+3.17%,572.5,590.89,570.4,27943,"12:50 ET"
FCX,"Freeport-Mcmoran Inc",25.005,0.755,+3.11%,24.51,25.24,24.3,7479957,"12:52 ET"
FDS,"Factset Research Systems Inc",328.88,-2.12,-0.64%,330.78,335,327.77,60320,"12:47 ET"
FDX,"Fedex Corp",271.72,-1.5599999999999,-0.57%,273.64,276.64,271.29,1194808,"12:50 ET"
FE,"Firstenergy Corp",29.7,-0.25,-0.83%,30.18,30.26,29.53,2018616,"12:51 ET"
FEYE,"Fireeye Inc",24.44,2.04,+9.11%,22.42,25.53,21.85,29639351,"12:52 ET"
FFIV,"F5 Networks Inc",176.83,1.19,+0.68%,176.98,177.91,175.28,125936,"12:51 ET"
FHB,"First Hawaiian Inc",23.4,0.66,+2.90%,22.83,23.44,22.83,183171,"12:50 ET"
FHN,"First Horizon Corp",12.72,0.44,+3.58%,12.46,12.78,12.42,1019044,"12:51 ET"
FICO,"Fair Isaac and Company Inc",512.2,-3.42,-0.66%,517.09,520.61,510.08,50863,"12:48 ET"
FIS,"Fidelity National Information Services",134.61,-0.19999999999999,-0.15%,135.41,135.58,133.94,3068086,"12:51 ET"
FISV,"Fiserv Inc",110.84,0.32000000000001,+0.29%,111.04,111.13,109.61,1199953,"12:51 ET"
FITB,"Fifth Third Bncp",27.74,0.81,+3.01%,27.12,27.88,27.07,1496022,"12:51 ET"
FIVE,"Five Below Inc",157.03,0.33000000000001,+0.21%,156.52,157.85,156.37,224132,"12:50 ET"
FIVN,"Five9 Inc",181.41,-5.24,-2.81%,187.32,190.14,181.29,261371,"12:51 ET"
FL,"Footlocker Inc",40.12,0.88,+2.24%,40.01,40.7,39.67,472284,"12:52 ET"
FLIR,"Flir Systems Inc",44.82,3.32,+8.00%,42.88,44.96,42.28,1212217,"12:52 ET"
FLO,"Flowers Foods",22.88,0.22,+0.97%,22.66,22.95,22.66,165245,"12:50 ET"
FLS,"Flowserve Corp",36.7,0.61,+1.69%,36.59,37.27,36.4,159410,"12:51 ET"
FLT,"Fleetcor Technologies",270.85,1.39,+0.52%,272.1,272.52,269.43,147306,"12:52 ET"
FMC,"FMC Corp",114.42,0.75,+0.66%,114.19,115.31,113.74,110725,"12:47 ET"
FNB,"F.N.B. Corp",9.4,0.19,+2.06%,9.31,9.46,9.26,386858,"12:52 ET"
FND,"Floor & Decor Holdings Inc",100,-0.78,-0.77%,101.19,101.55,99.14,167839,"12:50 ET"
FNF,"Fidelity National Financial",38.31,-0.11,-0.29%,38.5,38.96,38.17,373076,"12:51 ET"
FOX,"Fox Corp Cl B",27.72,0.74,+2.74%,27.08,27.8,27.03,434737,"12:51 ET"
FOXA,"Fox Corp Cl A",28.1,0.83,+3.04%,27.35,28.16,27.29,907039,"12:51 ET"
FR,"First Industrial Realty Trust",41.69,-0.18,-0.43%,41.97,42.25,41.6,114691,"12:50 ET"
FRC,"First Republic Bank",139.82,3.17,+2.32%,137.59,139.9,137.23,192965,"12:50 ET"
FRT,"Federal Realty Investment Trust",86.82,0.8,+0.93%,86.87,87.6,86.19,152011,"12:49 ET"
FSLR,"First Solar Inc",102.53,-2.63,-2.50%,107.37,109.09,102.35,1637942,"12:52 ET"
FSLY,"Fastly Inc",102.03,-2.74,-2.62%,105.1,105.4,101,1977314,"12:51 ET"
FTDR,"Frontdoor Inc",50.7,0.29,+0.58%,50.17,50.7,50.17,38270,"12:35 ET"
FTNT,"Fortinet Inc",150.98,-1.17,-0.77%,152.56,153.75,150.45,475922,"12:49 ET"
FTV,"Fortive Corp",69.34,0.88000000000001,+1.29%,69.06,69.49,68.19,1287457,"12:50 ET"
FWONA,"Liberty Media F1 Series A",37.94,1.48,+4.06%,36.95,38,36.55,45625,"12:51 ET"
FWONK,"Liberty Media F1 Series K",41.54,1.41,+3.51%,40.69,41.72,40.15,316657,"12:41 ET"
G,"Genpact Ltd",42.1,0.3,+0.72%,42.05,42.16,41.53,425509,"12:47 ET"
GBT,"Global Blood Ther",44.89,-0.54,-1.19%,45.62,45.99,44.84,225449,"12:42 ET"
GD,"General Dynamics Corp",149.03,2.53,+1.73%,147.36,149.4,147,338460,"12:51 ET"
GDDY,"Godaddy Inc",84.63,-0.67,-0.79%,84.7,85.53,84.12,197687,"12:50 ET"
GE,"General Electric Company",10.885,0.275,+2.59%,10.68,10.945,10.62,29170463,"12:52 ET"
GGG,"Graco Inc",72.81,0.34,+0.47%,72.52,73.02,72.3,112652,"12:50 ET"
GH,"Guardant Health Inc",138.12,2.19,+1.61%,136.27,138.12,134.37,542112,"12:49 ET"
GHC,"Graham Holdings Company",510.76,14.74,+2.97%,497.18,511,497.18,9182,"12:49 ET"
GILD,"Gilead Sciences Inc",57.27,0.27,+0.47%,56.9,57.61,56.9,4028023,"12:52 ET"
GIS,"General Mills",58.79,0.19,+0.32%,58.67,59.2,58.62,848385,"12:51 ET"
GL,"Globe Life Inc",93.51,1.76,+1.92%,92.11,93.63,92.11,141209,"12:50 ET"
GLOB,"Globant S.A.",220.38,-2.32,-1.04%,222.66,223.07,215.66,62465,"12:46 ET"
GLPI,"Gaming & Leisure",42.9,0.14,+0.33%,43.06,43.39,42.73,151049,"12:51 ET"
GLW,"Corning Inc",36.63,0.56,+1.55%,36.35,36.72,36.15,1092687,"12:52 ET"
GM,"General Motors Company",42.32,1.42,+3.47%,41.18,42.47,41,6699231,"12:51 ET"
GMED,"Globus Medical Inc",66.56,1.24,+1.90%,65.48,66.64,65.48,237532,"12:42 ET"
GNRC,"Generac Holdings Inc",227.21,-0.099999999999994,-0.04%,229.25,230.5,225.29,267281,"12:50 ET"
GNTX,"Gentex Corp",34.21,0.4,+1.18%,33.95,34.29,33.89,309338,"12:51 ET"
GO,"Grocery Outlet Holding Corp",40.25,0.83,+2.11%,39.42,40.45,39.29,243983,"12:48 ET"
GOCO,"Gohealth Inc Cl A",13.78,0.37,+2.76%,13.66,13.78,13.41,199144,"12:50 ET"
GOOG,"Alphabet Cl C",1732.63,9.1300000000001,+0.53%,1728.11,1747,1726.18,331267,"12:52 ET"
GOOGL,"Alphabet Cl A",1726.82,6.5999999999999,+0.38%,1723.93,1742.15,1721.26,407883,"12:49 ET"
GPC,"Genuine Parts Company",99.05,0.41,+0.42%,98.97,100.33,98.57,202589,"12:52 ET"
GPK,"Graphic Packaging Holding Company",16.82,0.26,+1.57%,16.59,16.95,16.53,779334,"12:52 ET"
GPN,"Global Payments Inc",199.13,1.3,+0.66%,198.76,199.82,196.92,504314,"12:51 ET"
GPS,"Gap Inc",20.65,0.58,+2.89%,20.05,20.68,20.02,2256401,"12:51 ET"
GRA,"W.R. Grace & Company",54.48,0.27,+0.50%,54.43,55.05,54.01,38823,"12:51 ET"
GRMN,"Garmin Ltd",120.22,1.08,+0.91%,119.77,121.34,119.77,179241,"12:46 ET"
GRUB,"Grubhub Inc",72.68,-0.19,-0.26%,72.68,72.96,72.06,173296,"12:44 ET"
GS,"Goldman Sachs Group",258.41,8.32,+3.33%,251.5,258.41,250.31,1448694,"12:52 ET"
GTES,"Gates Industrial Corp Plc",13.14,0.29,+2.26%,12.93,13.17,12.82,84541,"12:49 ET"
GWRE,"Guidewire Software Inc",127.6,0.61,+0.48%,127.42,128.1,126.66,150774,"12:49 ET"
GWW,"W.W. Grainger",408.54,-1.79,-0.44%,410.1,411.49,403.43,147763,"12:51 ET"
H,"Hyatt Hotels Corp",73.14,1.82,+2.55%,72.01,73.5,71.24,223434,"12:52 ET"
HAE,"Haemonetics Corp",119.05,-0.40000000000001,-0.33%,120.13,120.54,118.2,629541,"12:52 ET"
HAIN,"Hain Celestial Group",39.74,0.75,+1.92%,39.32,39.83,39.2,146724,"12:50 ET"
HAL,"Halliburton Company",19.55,0.43,+2.25%,19.28,19.97,19.23,3925691,"12:51 ET"
HAS,"Hasbro Inc",92.49,0.11,+0.12%,92.99,93.22,91.84,285370,"12:52 ET"
HBAN,"Huntington Bcshs",12.41,0.28,+2.31%,12.24,12.43,12.19,6913563,"12:52 ET"
HBI,"Hanesbrands Inc",14.66,0.59,+4.19%,14.11,14.84,14.08,2979686,"12:52 ET"
HCA,"Hca Holdings Inc",165.57,2.3,+1.41%,164.64,166.11,164.42,216873,"12:47 ET"
HD,"Home Depot",269.5,-0.54000000000002,-0.20%,270.06,270.87,268.2,909109,"12:52 ET"
HDS,"HD Supply Hlds Cmm",55.92,0.050000000000004,+0.09%,55.93,55.95,55.9,406001,"12:46 ET"
HE,"Hawaiian Electric Industries",34.89,0.039999999999999,+0.11%,35,35.43,34.79,89230,"12:50 ET"
HEI,"Heico Corp",132.23,3.14,+2.43%,131.12,133.48,130.89,115066,"12:45 ET"
HEI.A,"Heico Cp Cl A",118.6,1.5,+1.28%,117.52,120.41,117,25991,"12:51 ET"
HES,"Hess Corp",53.92,1.83,+3.51%,52.69,54.91,52.69,431440,"12:52 ET"
HFC,"Hollyfrontier Corp",25.62,1.3,+5.35%,24.63,25.89,24.41,580359,"12:49 ET"
HHC,"Howard Hughes Corp",81.9,1.1,+1.36%,81.43,82.44,81.25,113719,"12:46 ET"
HIG,"Hartford Financial Services Group",48.5,0.86,+1.81%,47.95,48.75,47.95,551721,"12:51 ET"
HII,"Huntington Ingalls Industries",166,2.37,+1.45%,164.56,166.7,163.98,56387,"12:51 ET"
HIW,"Highwoods Properties",38.87,-0.27,-0.69%,39.28,39.74,38.82,150937,"12:49 ET"
HLF,"Herbalife Ltd",48.5,1.1,+2.32%,47.55,48.52,47.55,269772,"12:52 ET"
HLT,"Hilton Inc",105.49,2.54,+2.47%,104.02,106.21,102.95,824389,"12:52 ET"
HOG,"Harley-Davidson Inc",37.99,1.66,+4.57%,36.7,38.07,36.7,583970,"12:52 ET"
HOLX,"Hologic Inc",75.27,0.59999999999999,+0.80%,75.08,75.54,74.39,545983,"12:52 ET"
HON,"Honeywell International Inc",210.8,2.86,+1.38%,209.61,212.1,208.62,700414,"12:52 ET"
HP,"Helmerich & Payne",24.52,0.47,+1.95%,24.29,24.96,24.18,304354,"12:50 ET"
HPE,"Hewlett Packard Enterprise Comp",11.8,0.19,+1.64%,11.66,11.87,11.66,2539526,"12:49 ET"
HPP,"Hudson Pacific Properties",23.89,-0.11,-0.46%,24.14,24.33,23.84,331651,"12:50 ET"
HPQ,"Hp Inc",24.4,0.24,+0.99%,24.16,24.46,24.03,2038234,"12:51 ET"
HRB,"H&R Block",15.33,0.17,+1.12%,15.41,15.58,15.28,1370687,"12:52 ET"
HRC,"Hill-Rom Holdings Inc",97.48,1.17,+1.21%,96.53,97.69,96.37,77617,"12:48 ET"
HRL,"Hormel Foods Corp",47.25,0.22,+0.47%,47.17,47.38,47.02,312265,"12:51 ET"
HSIC,"Henry Schein Inc",66.62,0.52000000000001,+0.79%,66.65,66.96,66.08,135644,"12:51 ET"
HST,"Host Marriott Financial Trust",14.035,0.415,+3.05%,13.77,14.04,13.7,2477613,"12:51 ET"
HSY,"Hershey Foods Corp",149.68,1.06,+0.71%,149.48,150.27,149.17,202086,"12:52 ET"
HTA,"Healthcare Trust of America",27.33,-0.37,-1.34%,27.72,27.87,27.29,510660,"12:50 ET"
HUBB,"Hubbell Inc B",159.61,1.73,+1.10%,159.31,160.77,158.56,62120,"12:50 ET"
HUBS,"Hubspot Inc",413.88,-4.34,-1.04%,418.15,419.81,408.76,170477,"12:50 ET"
HUM,"Humana Inc",406.36,17.92,+4.61%,391.56,408.18,389.5,767043,"12:52 ET"
HUN,"Huntsman Corp",25.65,0.3,+1.18%,25.56,25.81,25.49,273165,"12:51 ET"
HWM,"Howmet Aerospace Inc",27.6,1.14,+4.31%,26.71,27.91,26.7,1309284,"12:51 ET"
HXL,"Hexcel Corp",49.05,1.73,+3.66%,47.99,49.57,47.32,393631,"12:52 ET"
HZNP,"Horizon Therapeutics",67.73,-0.41,-0.60%,67.35,68.25,66.75,2522884,"12:52 ET"
IAA,"Iaa Inc",64.53,0.11,+0.17%,64.52,65.58,64.22,160237,"12:50 ET"
IAC,"Iac Holdings Inc",180.62,-3.11,-1.69%,187.28,193.73,179.22,407219,"12:51 ET"
IART,"Integra Lifesciences",65.07,0.5,+0.77%,64.93,65.3,64.24,51161,"12:51 ET"
IBKR,"Interactive Brokers",60.86,0.42,+0.69%,60.25,61.35,60.19,203683,"12:52 ET"
IBM,"International Business Machines",124.74,1.13,+0.91%,123.88,125.21,123.74,1160073,"12:52 ET"
ICE,"Intercontinental Exchange",113.23,0.070000000000007,+0.06%,113.6,114.29,112.77,387838,"12:50 ET"
ICUI,"I C U Medical Inc",212.51,3.69,+1.77%,210.25,212.59,208.77,21739,"12:47 ET"
IDA,"Idacorp Inc",94.91,0.47,+0.50%,94.95,96.11,94.49,58739,"12:42 ET"
IDXX,"Idexx Laboratories",497.32,-1.83,-0.37%,499.06,502,492.69,75278,"12:50 ET"
IEX,"Idex Corp",196,-0.38999999999999,-0.20%,196.35,197.7,194.31,82458,"12:52 ET"
IFF,"International Flavors & Fragrances",111.95,-3.01,-2.62%,114.46,114.83,111.54,674625,"12:50 ET"
ILMN,"Illumina Inc",370.87,-0.089999999999975,-0.02%,370.01,373.42,368.24,245733,"12:52 ET"
INCY,"Incyte Corp",88.38,0.39,+0.44%,88.69,88.96,87.54,142422,"12:49 ET"
INFO,"IHS Markit Ltd",87.41,0.53999999999999,+0.62%,87.42,88.26,87.07,863868,"12:52 ET"
INGR,"Ingredion Inc",79.15,0.82000000000001,+1.05%,78.61,79.33,78.61,104350,"12:47 ET"
INTC,"Intel Corp",46.38,0.21,+0.45%,46.16,46.79,45.97,8778550,"12:52 ET"
INTU,"Intuit Inc",381.1,1.13,+0.30%,379.01,383.76,378.04,373495,"12:52 ET"
INVH,"Invitation Homes Inc",28.94,-0.079999999999998,-0.28%,29.18,29.34,28.93,749671,"12:51 ET"
IONS,"Ionis Pharmaceuticals",59.44,0.84999999999999,+1.45%,58.48,60.48,58,945897,"12:51 ET"
IOVA,"Iovance Biotherapeutics Inc",49.83,0.34,+0.69%,50.44,50.95,49.11,491963,"12:51 ET"
IP,"International Paper Company",49.64,0.24,+0.49%,49.73,49.96,49.3,563388,"12:50 ET"
IPG,"Interpublic Group of Companies",23.63,0.57,+2.47%,23.13,23.66,23.13,1311782,"12:51 ET"
IPGP,"Ipg Photonics Corp",221.73,2.97,+1.36%,217.4,222.12,217.34,31636,"12:45 ET"
IPHI,"Inphi Corp",160.78,2.31,+1.46%,160.51,161.98,159.26,451832,"12:51 ET"
IQV,"Iqvia Holdings Inc",176.28,-0.69999999999999,-0.40%,177.84,178.99,174.89,378467,"12:50 ET"
IR,"Ingersoll Rand Inc",45.54,-0.020000000000003,-0.04%,45.78,45.99,45.33,280301,"12:51 ET"
IRM,"Iron Mountain Inc",29.68,0.09,+0.30%,29.76,29.87,29.57,755035,"12:52 ET"
ISRG,"Intuitive Surg Inc",818.01,2.76,+0.34%,817.01,826.49,810,181699,"12:51 ET"
IT,"Gartner Inc",158.56,2.13,+1.36%,156.46,159.08,156.46,105311,"12:52 ET"
ITT,"ITT Inc",76.28,0.090000000000003,+0.12%,76.94,77.49,76.15,68209,"12:49 ET"
ITW,"Illinois Tool Works Inc",203.45,1.06,+0.52%,203.65,204.35,202.49,201573,"12:52 ET"
IVZ,"Invesco Plc",17.54,0.56,+3.30%,17.11,17.67,16.98,1175861,"12:51 ET"
J,"Jacobs Engineering Group Inc",107.46,1.35,+1.27%,106.85,108.17,106.53,127649,"12:47 ET"
JAMF,"Jamf Holding Corp",33.39,-0.95,-2.77%,34.21,34.38,33.03,117841,"12:41 ET"
JAZZ,"Jazz Pharma Plc",154.48,2.97,+1.96%,152.39,154.68,152.39,126343,"12:49 ET"
JBGS,"Jbg Smith Properties",31.18,0.02,+0.06%,31.28,31.68,31.05,99790,"12:51 ET"
JBHT,"J B Hunt Transport",138.5,-1.36,-0.97%,140.42,140.9,137.86,149142,"12:51 ET"
JBL,"Jabil Circuit",43.3,0.66,+1.55%,42.96,43.65,42.82,287957,"12:51 ET"
JBLU,"Jetblue Airways Cp",14.46,0.58,+4.18%,14.04,14.58,14,4409045,"12:52 ET"
JCI,"Johnson Controls Intl",45.78,0.14,+0.31%,45.71,46.17,45.49,808348,"12:51 ET"
JEF,"Jefferies Financial Group Inc",23.78,0.85,+3.71%,23.1,23.81,23.03,371377,"12:52 ET"
JKHY,"Jack Henry & Assoc",156.97,2.25,+1.45%,156.85,157.67,154.98,191765,"12:51 ET"
JLL,"Jones Lang Lasalle Inc",152.66,3.59,+2.41%,149.6,153.19,149.6,99745,"12:51 ET"
JNJ,"Johnson & Johnson",152.59,-0.13,-0.09%,152.8,153.6,151.91,1769981,"12:52 ET"
JNPR,"Juniper Networks",22.47,0.099999999999998,+0.45%,22.34,22.55,22.24,1391225,"12:51 ET"
JPM,"JP Morgan Chase & Company",125.82,4.15,+3.41%,122.78,125.9,122,6021399,"12:51 ET"
JW.A,"John Wiley Sons Cl A",44.63,0.24,+0.54%,44.34,45,43.92,66156,"12:48 ET"
JWN,Nordstrom,30.68,1.35,+4.60%,29.72,30.77,29.68,1763032,"12:52 ET"
K,"Kellogg Company",61.86,0.67,+1.09%,61.51,61.96,61.3,406719,"12:50 ET"
KDP,"Keurig Dr Pepper Inc",31.38,0.31,+1.00%,30.77,31.4,30.69,786792,"12:50 ET"
KEX,"Kirby Corp",51.09,1.2,+2.41%,49.95,51.35,49.95,88578,"12:44 ET"
KEY,Keycorp,16.345,0.605,+3.84%,15.95,16.39,15.91,2518531,"12:51 ET"
KEYS,"Keysight Technologies Inc Comm",130.92,2.23,+1.73%,129.47,131.86,128.69,449899,"12:51 ET"
KHC,"Kraft Heinz Company",34.94,0.55,+1.60%,34.44,34.94,34.25,1255130,"12:51 ET"
KIM,"Kimco Realty Corp",14.54,0.15,+1.04%,14.5,14.72,14.42,686290,"12:51 ET"
KKR,"KKR & CO LP",39.79,0.3,+0.76%,39.72,40.08,39.67,820770,"12:52 ET"
KLAC,"K L A-Tencor Corp",256.6,-0.98999999999995,-0.38%,258.45,258.59,253.87,293388,"12:50 ET"
KMB,"Kimberly-Clark Corp",133.33,0.66000000000003,+0.50%,133.04,133.72,132.68,503789,"12:51 ET"
KMI,"Kinder Morgan",13.9,0.12,+0.87%,13.94,14.08,13.835,6573496,"12:49 ET"
KMPR,"Kemper Corp",77.6,1.05,+1.37%,76.94,78.34,76.94,32764,"12:50 ET"
KMX,"Carmax Inc",93.26,0.93000000000001,+1.01%,92.94,93.7,92,1172579,"12:51 ET"
KNX,"Knight-Swift Transporation Inc",41.7,-0.68,-1.60%,42.25,42.49,41.64,427769,"12:52 ET"
KO,"Coca-Cola Company",53.19,0.43,+0.82%,52.95,53.36,52.84,2860953,"12:51 ET"
KR,"Kroger Company",31.49,0.6,+1.94%,30.88,31.495,30.85,3759980,"12:52 ET"
KRC,"Kilroy Realty Corp",55.94,0.049999999999997,+0.09%,56.24,56.89,55.67,278226,"12:48 ET"
KSS,"Kohl's Corp",39.35,1.15,+3.01%,38.67,39.59,38.2,1689534,"12:51 ET"
KSU,"Kansas City Southern",199.55,3.58,+1.83%,196.8,199.81,196.33,227044,"12:49 ET"
